DateTime,Transaction,Product,LineItem,Amount,BalanceDetails,JourneyId,LocationDisplay,TransactonTime,OrderDate,Payment,OrderNumber,AuthCode,Total
Oct-19-2023 08:35 PM,Tap out at King Edward Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-20T03:04:00.0000000Z,"Tap out at King Edward Stn
3 Zone UPass (C)",08:35 PM,,,,,
Oct-19-2023 08:22 PM,Transfer at Vancouver City Centre Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-20T03:04:00.0000000Z,"Transfer at Vancouver City Centre Stn
3 Zone UPass (C)",08:22 PM,,,,,
Oct-19-2023 08:04 PM,Tap in at Bus Stop 61930,3 Zone UPass (C),,$0.00,$5.90,2023-10-20T03:04:00.0000000Z,"Tap in at Bus Stop 61930
3 Zone UPass (C)",08:04 PM,,,,,
Oct-19-2023 04:56 PM,Transfer at Bus Stop 58327,3 Zone UPass (C),,$0.00,$5.90,2023-10-19T23:27:00.0000000Z,"Transfer at Bus Stop 58327
3 Zone UPass (C)",04:56 PM,,,,,
Oct-19-2023 04:27 PM,Tap in at Bus Stop 50875,3 Zone UPass (C),,$0.00,$5.90,2023-10-19T23:27:00.0000000Z,"Tap in at Bus Stop 50875
3 Zone UPass (C)",04:27 PM,,,,,
Oct-19-2023 07:37 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-19T14:28:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (C)",07:37 AM,,,,,
Oct-19-2023 07:28 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-19T14:28:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (C)",07:28 AM,,,,,
Oct-18-2023 03:57 PM,Transfer at Bus Stop 50419,3 Zone UPass (C),,$0.00,$5.90,2023-10-18T21:42:00.0000000Z,"Transfer at Bus Stop 50419
3 Zone UPass (C)",03:57 PM,,,,,
Oct-18-2023 02:42 PM,Tap in at Bus Stop 50362,3 Zone UPass (C),,$0.00,$5.90,2023-10-18T21:42:00.0000000Z,"Tap in at Bus Stop 50362
3 Zone UPass (C)",02:42 PM,,,,,
Oct-18-2023 11:17 AM,Tap in at Bus Stop 50303,3 Zone UPass (C),,$0.00,$5.90,2023-10-18T18:17:00.0000000Z,"Tap in at Bus Stop 50303
3 Zone UPass (C)",11:17 AM,,,,,
Oct-17-2023 02:33 PM,Tap in at Bus Stop 50537,3 Zone UPass (C),,$0.00,$5.90,2023-10-17T21:33:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (C)",02:33 PM,,,,,
Oct-17-2023 07:30 AM,Transfer at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-17T14:25:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (C)",07:30 AM,,,,,
Oct-17-2023 07:25 AM,Tap in at Bus Stop 50310,3 Zone UPass (C),,$0.00,$5.90,2023-10-17T14:25:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (C)",07:25 AM,,,,,
Oct-16-2023 04:02 PM,Transfer at Bus Stop 60575,3 Zone UPass (C),,$0.00,$5.90,2023-10-16T22:47:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (C)",04:02 PM,,,,,
Oct-16-2023 03:47 PM,Tap in at Bus Stop 50540,3 Zone UPass (C),,$0.00,$5.90,2023-10-16T22:47:00.0000000Z,"Tap in at Bus Stop 50540
3 Zone UPass (C)",03:47 PM,,,,,
Oct-16-2023 07:35 AM,Transfer at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-16T14:24:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (C)",07:35 AM,,,,,
Oct-16-2023 07:24 AM,Tap in at Bus Stop 50310,3 Zone UPass (C),,$0.00,$5.90,2023-10-16T14:24:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (C)",07:24 AM,,,,,
Oct-15-2023 04:39 PM,Tap in at Bus Stop 50537,3 Zone UPass (C),,$0.00,$5.90,2023-10-15T23:39:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (C)",04:39 PM,,,,,
Oct-15-2023 07:27 AM,Transfer at Bus Stop 58501,3 Zone UPass (C),,$0.00,$5.90,2023-10-15T14:13:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (C)",07:27 AM,,,,,
Oct-15-2023 07:13 AM,Tap in at Bus Stop 50469,3 Zone UPass (C),,$0.00,$5.90,2023-10-15T14:13:00.0000000Z,"Tap in at Bus Stop 50469
3 Zone UPass (C)",07:13 AM,,,,,
Oct-14-2023 03:34 PM,Tap in at Bus Stop 50412,3 Zone UPass (C),,$0.00,$5.90,2023-10-14T22:34:00.0000000Z,"Tap in at Bus Stop 50412
3 Zone UPass (C)",03:34 PM,,,,,
Oct-14-2023 02:50 PM,Tap out at Broadway-City Hall Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-14T20:39:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (C)",02:50 PM,,,,,
Oct-14-2023 02:31 PM,Transfer at Templeton Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-14T20:39:00.0000000Z,"Transfer at Templeton Stn
3 Zone UPass (C)",02:31 PM,,,,,
Oct-14-2023 01:52 PM,Tap out at Templeton Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-14T20:39:00.0000000Z,"Tap out at Templeton Stn
3 Zone UPass (C)",01:52 PM,,,,,
Oct-14-2023 01:39 PM,Tap in at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-14T20:39:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (C)",01:39 PM,,,,,
Oct-13-2023 05:48 PM,Tap in at Bus Stop 50364,3 Zone UPass (C),,$0.00,$5.90,2023-10-14T00:48:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (C)",05:48 PM,,,,,
Oct-13-2023 12:10 PM,Tap in at Bus Stop 60158,3 Zone UPass (C),,$0.00,$5.90,2023-10-13T19:10:00.0000000Z,"Tap in at Bus Stop 60158
3 Zone UPass (C)",12:10 PM,,,,,
Oct-12-2023 10:32 PM,Tap in at Bus Stop 51128,3 Zone UPass (C),,$0.00,$5.90,2023-10-13T05:32:00.0000000Z,"Tap in at Bus Stop 51128
3 Zone UPass (C)",10:32 PM,,,,,
Oct-12-2023 05:48 PM,Transfer at Bus Stop 61281,3 Zone UPass (C),,$0.00,$5.90,2023-10-13T00:10:00.0000000Z,"Transfer at Bus Stop 61281
3 Zone UPass (C)",05:48 PM,,,,,
Oct-12-2023 05:19 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-13T00:10:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (C)",05:19 PM,,,,,
Oct-12-2023 05:10 PM,Tap in at Broadway-City Hall Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-13T00:10:00.0000000Z,"Tap in at Broadway-City Hall Stn
3 Zone UPass (C)",05:10 PM,,,,,
Oct-12-2023 07:40 AM,Tap in at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-12T14:40:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (C)",07:40 AM,,,,,
Oct-11-2023 04:42 PM,Transfer at Bus Stop 60164,3 Zone UPass (C),,$0.00,$5.90,2023-10-11T22:22:00.0000000Z,"Transfer at Bus Stop 60164
3 Zone UPass (C)",04:42 PM,,,,,
Oct-11-2023 03:22 PM,Tap in at Bus Stop 51592,3 Zone UPass (C),,$0.00,$5.90,2023-10-11T22:22:00.0000000Z,"Tap in at Bus Stop 51592
3 Zone UPass (C)",03:22 PM,,,,,
Oct-11-2023 11:34 AM,Transfer at Bus Stop 50303,3 Zone UPass (C),,$0.00,$5.90,2023-10-11T18:07:00.0000000Z,"Transfer at Bus Stop 50303
3 Zone UPass (C)",11:34 AM,,,,,
Oct-11-2023 11:07 AM,Tap in at Bus Stop 61281,3 Zone UPass (C),,$0.00,$5.90,2023-10-11T18:07:00.0000000Z,"Tap in at Bus Stop 61281
3 Zone UPass (C)",11:07 AM,,,,,
Oct-10-2023 02:52 PM,Transfer at Bus Stop 58661,3 Zone UPass (C),,$0.00,$5.90,2023-10-10T21:16:00.0000000Z,"Transfer at Bus Stop 58661
3 Zone UPass (C)",02:52 PM,,,,,
Oct-10-2023 02:16 PM,Tap in at Bus Stop 50537,3 Zone UPass (C),,$0.00,$5.90,2023-10-10T21:16:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (C)",02:16 PM,,,,,
Oct-10-2023 07:35 AM,Transfer at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-10T14:27:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (C)",07:35 AM,,,,,
Oct-10-2023 07:27 AM,Tap in at Bus Stop 50310,3 Zone UPass (C),,$0.00,$5.90,2023-10-10T14:27:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (C)",07:27 AM,,,,,
Oct-09-2023 04:33 PM,Transfer at Bus Stop 60575,3 Zone UPass (C),,$0.00,$5.90,2023-10-09T23:15:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (C)",04:33 PM,,,,,
Oct-09-2023 04:15 PM,Tap in at Bus Stop 50540,3 Zone UPass (C),,$0.00,$5.90,2023-10-09T23:15:00.0000000Z,"Tap in at Bus Stop 50540
3 Zone UPass (C)",04:15 PM,,,,,
Oct-09-2023 07:43 AM,Tap in at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-09T14:43:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (C)",07:43 AM,,,,,
Oct-08-2023 02:57 PM,Tap in at Bus Stop 50540,3 Zone UPass (C),,$0.00,$5.90,2023-10-08T21:57:00.0000000Z,"Tap in at Bus Stop 50540
3 Zone UPass (C)",02:57 PM,,,,,
Oct-08-2023 07:54 AM,Transfer at Bus Stop 58501,3 Zone UPass (C),,$0.00,$5.90,2023-10-08T14:33:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (C)",07:54 AM,,,,,
Oct-08-2023 07:45 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-08T14:33:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (C)",07:45 AM,,,,,
Oct-08-2023 07:33 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-08T14:33:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (C)",07:33 AM,,,,,
Oct-07-2023 07:41 PM,Tap in at Bus Stop 58661,3 Zone UPass (C),,$0.00,$5.90,2023-10-08T02:41:00.0000000Z,"Tap in at Bus Stop 58661
3 Zone UPass (C)",07:41 PM,,,,,
Oct-07-2023 05:02 PM,Tap out at Olympic Village Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-07T22:54:00.0000000Z,"Tap out at Olympic Village Stn
3 Zone UPass (C)",05:02 PM,,,,,
Oct-07-2023 04:50 PM,Transfer at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-07T22:54:00.0000000Z,"Transfer at Oakridge-41st Stn
3 Zone UPass (C)",04:50 PM,,,,,
Oct-07-2023 03:54 PM,Tap in at Bus Stop 50364,3 Zone UPass (C),,$0.00,$5.90,2023-10-07T22:54:00.0000000Z,"Tap in at Bus Stop 50364
3 Zone UPass (C)",03:54 PM,,,,,
Oct-05-2023 04:50 PM,Tap in at Bus Stop 58501,3 Zone UPass (C),,$0.00,$5.90,2023-10-05T23:50:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (C)",04:50 PM,,,,,
Oct-05-2023 07:40 AM,Tap in at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-05T14:40:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (C)",07:40 AM,,,,,
Oct-04-2023 10:11 AM,Transfer at Bus Stop 58501,3 Zone UPass (C),,$0.00,$5.90,2023-10-04T16:54:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (C)",10:11 AM,,,,,
Oct-04-2023 10:03 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-04T16:54:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (C)",10:03 AM,,,,,
Oct-04-2023 09:54 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (C),,$0.00,$5.90,2023-10-04T16:54:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (C)",09:54 AM,,,,,
Oct-03-2023 07:57 PM,Tap in at Bus Stop 60162,3 Zone UPass (C),,$0.00,$5.90,2023-10-04T02:57:00.0000000Z,"Tap in at Bus Stop 60162
3 Zone UPass (C)",07:57 PM,,,,,
Oct-03-2023 04:41 PM,Transfer at Bus Stop 60575,3 Zone UPass (C),,$0.00,$5.90,2023-10-03T23:27:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (C)",04:41 PM,,,,,
Oct-03-2023 04:27 PM,Tap in at Bus Stop 50540,3 Zone UPass (C),,$0.00,$5.90,2023-10-03T23:27:00.0000000Z,"Tap in at Bus Stop 50540
3 Zone UPass (C)",04:27 PM,,,,,
Oct-03-2023 07:36 AM,Transfer at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-03T14:26:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (C)",07:36 AM,,,,,
Oct-03-2023 07:26 AM,Tap in at Bus Stop 50310,3 Zone UPass (C),,$0.00,$5.90,2023-10-03T14:26:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (C)",07:26 AM,,,,,
Oct-02-2023 03:31 PM,Tap in at Bus Stop 50537,3 Zone UPass (C),,$0.00,$5.90,2023-10-02T22:31:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (C)",03:31 PM,,,,,
Oct-02-2023 07:40 AM,Tap in at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,2023-10-02T14:40:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (C)",07:40 AM,,,,,
Oct-02-2023 07:40 AM,Loaded at Bus Stop 58037,3 Zone UPass (C),,$0.00,$5.90,,"Loaded at Bus Stop 58037
3 Zone UPass (C)",07:40 AM,,,,,
Oct-01-2023 01:59 PM,Tap in at Bus Stop 50540,Stored Value,,-$2.55,$5.90,2023-10-01T20:59:00.0000000Z,"Tap in at Bus Stop 50540
Stored Value",01:59 PM,,,,,
Oct-01-2023 07:49 AM,Transfer at Bus Stop 50924,Stored Value,,$0.00,$8.45,2023-10-01T14:30:00.0000000Z,"Transfer at Bus Stop 50924
Stored Value",07:49 AM,,,,,
Oct-01-2023 07:40 AM,Tap out at Broadway-City Hall Stn,Stored Value,,$0.00,$8.45,2023-10-01T14:30:00.0000000Z,"Tap out at Broadway-City Hall Stn
Stored Value",07:40 AM,,,,,
Oct-01-2023 07:40 AM,Purchase at Broadway-City Hall Stn,Stored Value,,$10.00,$8.45,,"Purchase at Broadway-City Hall Stn
Stored Value",07:40 AM,,,,,
Oct-01-2023 07:30 AM,Tap in at Oakridge-41st Stn,Stored Value,,-$2.55,-$1.55,2023-10-01T14:30:00.0000000Z,"Tap in at Oakridge-41st Stn
Stored Value",07:30 AM,,,,,
Sep-30-2023 05:39 PM,Tap in at Bus Stop 50199,3 Zone UPass (N),,$0.00,$1.00,2023-10-01T00:39:00.0000000Z,"Tap in at Bus Stop 50199
3 Zone UPass (N)",05:39 PM,,,,,
Sep-28-2023 04:21 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-09-28T23:21:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",04:21 PM,,,,,
Sep-28-2023 07:36 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-28T14:29:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:36 AM,,,,,
Sep-28-2023 07:29 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-28T14:29:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:29 AM,,,,,
Sep-26-2023 04:25 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$1.00,2023-09-26T23:25:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",04:25 PM,,,,,
Sep-26-2023 07:42 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-26T14:42:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:42 AM,,,,,
Sep-25-2023 03:35 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$1.00,2023-09-25T22:35:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",03:35 PM,,,,,
Sep-25-2023 07:44 AM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-09-25T14:30:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (N)",07:44 AM,,,,,
Sep-25-2023 07:40 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-25T14:30:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:40 AM,,,,,
Sep-25-2023 07:30 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-25T14:30:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:30 AM,,,,,
Sep-24-2023 02:36 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$1.00,2023-09-24T21:36:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",02:36 PM,,,,,
Sep-24-2023 07:41 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-24T14:41:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:41 AM,,,,,
Sep-23-2023 07:38 PM,Tap in at Bus Stop 51574,3 Zone UPass (N),,$0.00,$1.00,2023-09-24T02:38:00.0000000Z,"Tap in at Bus Stop 51574
3 Zone UPass (N)",07:38 PM,,,,,
Sep-23-2023 02:22 PM,Transfer at Bus Stop 50419,3 Zone UPass (N),,$0.00,$1.00,2023-09-23T20:24:00.0000000Z,"Transfer at Bus Stop 50419
3 Zone UPass (N)",02:22 PM,,,,,
Sep-23-2023 01:24 PM,Tap in at Bus Stop 51571,3 Zone UPass (N),,$0.00,$1.00,2023-09-23T20:24:00.0000000Z,"Tap in at Bus Stop 51571
3 Zone UPass (N)",01:24 PM,,,,,
Sep-22-2023 09:31 PM,Tap out at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-23T04:11:00.0000000Z,"Tap out at Oakridge-41st Stn
3 Zone UPass (N)",09:31 PM,,,,,
Sep-22-2023 09:23 PM,Transfer at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-23T04:11:00.0000000Z,"Transfer at Broadway-City Hall Stn
3 Zone UPass (N)",09:23 PM,,,,,
Sep-22-2023 09:11 PM,Tap in at Bus Stop 50319,3 Zone UPass (N),,$0.00,$1.00,2023-09-23T04:11:00.0000000Z,"Tap in at Bus Stop 50319
3 Zone UPass (N)",09:11 PM,,,,,
Sep-22-2023 06:57 PM,Transfer at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-09-23T00:33:00.0000000Z,"Transfer at Bus Stop 58501
3 Zone UPass (N)",06:57 PM,,,,,
Sep-22-2023 06:50 PM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-23T00:33:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",06:50 PM,,,,,
Sep-22-2023 06:42 PM,Transfer at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-23T00:33:00.0000000Z,"Transfer at Oakridge-41st Stn
3 Zone UPass (N)",06:42 PM,,,,,
Sep-22-2023 05:33 PM,Tap in at Bus Stop 60307,3 Zone UPass (N),,$0.00,$1.00,2023-09-23T00:33:00.0000000Z,"Tap in at Bus Stop 60307
3 Zone UPass (N)",05:33 PM,,,,,
Sep-22-2023 05:04 PM,Transfer at Bus Stop 50276,3 Zone UPass (N),,$0.00,$1.00,2023-09-22T22:35:00.0000000Z,"Transfer at Bus Stop 50276
3 Zone UPass (N)",05:04 PM,,,,,
Sep-22-2023 03:35 PM,Tap in at Bus Stop 50357,3 Zone UPass (N),,$0.00,$1.00,2023-09-22T22:35:00.0000000Z,"Tap in at Bus Stop 50357
3 Zone UPass (N)",03:35 PM,,,,,
Sep-21-2023 06:23 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-09-22T00:55:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",06:23 PM,,,,,
Sep-21-2023 05:55 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-09-22T00:55:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",05:55 PM,,,,,
Sep-21-2023 07:43 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-21T14:35:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:43 AM,,,,,
Sep-21-2023 07:35 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-21T14:35:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:35 AM,,,,,
Sep-19-2023 04:01 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-09-19T22:26:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",04:01 PM,,,,,
Sep-19-2023 03:26 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$1.00,2023-09-19T22:26:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",03:26 PM,,,,,
Sep-19-2023 07:41 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-19T14:41:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:41 AM,,,,,
Sep-18-2023 02:51 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$1.00,2023-09-18T21:51:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",02:51 PM,,,,,
Sep-18-2023 07:41 AM,Transfer at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-18T14:35:00.0000000Z,"Transfer at Bus Stop 58037
3 Zone UPass (N)",07:41 AM,,,,,
Sep-18-2023 07:35 AM,Tap in at Bus Stop 50310,3 Zone UPass (N),,$0.00,$1.00,2023-09-18T14:35:00.0000000Z,"Tap in at Bus Stop 50310
3 Zone UPass (N)",07:35 AM,,,,,
Sep-17-2023 02:57 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$1.00,2023-09-17T21:57:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",02:57 PM,,,,,
Sep-17-2023 08:03 AM,Transfer at Bus Stop 50924,3 Zone UPass (N),,$0.00,$1.00,2023-09-17T14:46:00.0000000Z,"Transfer at Bus Stop 50924
3 Zone UPass (N)",08:03 AM,,,,,
Sep-17-2023 07:57 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-17T14:46:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:57 AM,,,,,
Sep-17-2023 07:46 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-17T14:46:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:46 AM,,,,,
Sep-16-2023 03:30 PM,Transfer at Bus Stop 58432,3 Zone UPass (N),,$0.00,$1.00,2023-09-16T21:25:00.0000000Z,"Transfer at Bus Stop 58432
3 Zone UPass (N)",03:30 PM,,,,,
Sep-16-2023 03:14 PM,Tap out at Lougheed Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-16T21:25:00.0000000Z,"Tap out at Lougheed Stn
3 Zone UPass (N)",03:14 PM,,,,,
Sep-16-2023 02:44 PM,Transfer at Joyce Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-16T21:25:00.0000000Z,"Transfer at Joyce Stn
3 Zone UPass (N)",02:44 PM,,,,,
Sep-16-2023 02:25 PM,Tap in at Bus Stop 60349,3 Zone UPass (N),,$0.00,$1.00,2023-09-16T21:25:00.0000000Z,"Tap in at Bus Stop 60349
3 Zone UPass (N)",02:25 PM,,,,,
Sep-16-2023 01:54 PM,Transfer at Bus Stop 50419,3 Zone UPass (N),,$0.00,$1.00,2023-09-16T19:27:00.0000000Z,"Transfer at Bus Stop 50419
3 Zone UPass (N)",01:54 PM,,,,,
Sep-16-2023 01:26 PM,Transfer at Bus Stop 50364,3 Zone UPass (N),,$0.00,$1.00,2023-09-16T19:27:00.0000000Z,"Transfer at Bus Stop 50364
3 Zone UPass (N)",01:26 PM,,,,,
Sep-16-2023 12:27 PM,Tap in at Bus Stop 51574,3 Zone UPass (N),,$0.00,$1.00,2023-09-16T19:27:00.0000000Z,"Tap in at Bus Stop 51574
3 Zone UPass (N)",12:27 PM,,,,,
Sep-15-2023 12:46 PM,Transfer at Bus Stop 50419,3 Zone UPass (N),,$0.00,$1.00,2023-09-15T19:35:00.0000000Z,"Transfer at Bus Stop 50419
3 Zone UPass (N)",12:46 PM,,,,,
Sep-15-2023 12:35 PM,Tap in at Bus Stop 51510,3 Zone UPass (N),,$0.00,$1.00,2023-09-15T19:35:00.0000000Z,"Tap in at Bus Stop 51510
3 Zone UPass (N)",12:35 PM,,,,,
Sep-14-2023 05:57 PM,Transfer at Bus Stop 60575,3 Zone UPass (N),,$0.00,$1.00,2023-09-15T00:32:00.0000000Z,"Transfer at Bus Stop 60575
3 Zone UPass (N)",05:57 PM,,,,,
Sep-14-2023 05:32 PM,Tap in at Bus Stop 58501,3 Zone UPass (N),,$0.00,$1.00,2023-09-15T00:32:00.0000000Z,"Tap in at Bus Stop 58501
3 Zone UPass (N)",05:32 PM,,,,,
Sep-14-2023 07:50 AM,Tap out at Broadway-City Hall Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-14T14:43:00.0000000Z,"Tap out at Broadway-City Hall Stn
3 Zone UPass (N)",07:50 AM,,,,,
Sep-14-2023 07:43 AM,Tap in at Oakridge-41st Stn,3 Zone UPass (N),,$0.00,$1.00,2023-09-14T14:43:00.0000000Z,"Tap in at Oakridge-41st Stn
3 Zone UPass (N)",07:43 AM,,,,,
Sep-13-2023 11:37 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-13T18:37:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",11:37 AM,,,,,
Sep-12-2023 03:46 PM,Tap in at Bus Stop 50537,3 Zone UPass (N),,$0.00,$1.00,2023-09-12T22:46:00.0000000Z,"Tap in at Bus Stop 50537
3 Zone UPass (N)",03:46 PM,,,,,
Sep-12-2023 07:53 AM,Tap in at Bus Stop 58037,3 Zone UPass (N),,$0.00,$1.00,2023-09-12T14:53:00.0000000Z,"Tap in at Bus Stop 58037
3 Zone UPass (N)",07:53 AM,,,,,
